,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,bearing,lanes,ref,bridge,junction,width
6472,2631687583,2631687587,0,257687980,False,,residential,30.0,80.698,"LINESTRING (59.5173247 36.3499942, 59.5178974 36.3499797, 59.518144 36.3498054)",106.0,,,,,
6473,2631687587,668278588,0,52613528,True,امامیه ۲۰,tertiary,40.0,116.162,"LINESTRING (59.518144 36.3498054, 59.5170543 36.3492388)",237.2,,,,,
6474,2631687587,2631687583,0,257687980,False,,residential,30.0,80.698,"LINESTRING (59.518144 36.3498054, 59.5178974 36.3499797, 59.5173247 36.3499942)",286.0,,,,,
6475,2631687596,2690228813,0,257687982,False,,residential,30.0,55.114,"LINESTRING (59.5173801 36.3510712, 59.5179949 36.3510492)",92.5,,,,,
6476,2631687597,2690228813,0,257687982,False,,residential,30.0,57.023,"LINESTRING (59.518631 36.3510265, 59.5179949 36.3510492)",272.5,,,,,
6477,2632829777,2690228872,0,257820630,False,توس ۷۶,residential,30.0,66.594,"LINESTRING (59.5342109 36.3806187, 59.5335885 36.3802907)",236.8,,,,,
6478,2632829777,2632829802,0,976994864,True,بولوار توس,primary,60.0,360.663,"LINESTRING (59.5342109 36.3806187, 59.5371934 36.3789711, 59.5375328 36.3787836)",124.5,2,,,,
6479,2632829779,2690228868,0,257820630,False,توس ۷۶,residential,30.0,41.705,"LINESTRING (59.5326482 36.3798166, 59.533043 36.3800157)",57.9,,,,,
6480,2632829779,2690228864,0,257820632,False,,residential,30.0,116.148,"LINESTRING (59.5326482 36.3798166, 59.5333088 36.3789176)",149.4,,,,,
6481,2632829779,3180324276,0,"[257820629, 257820630]",False,"['توس ۷۶', 'جراح ۶']",residential,30.0,222.164,"LINESTRING (59.5326482 36.3798166, 59.5325019 36.3797429, 59.5305863 36.3807809)",300.2,,,,,
6482,2632829780,2690228864,0,257820632,False,,residential,30.0,95.849,"LINESTRING (59.5338539 36.3781757, 59.5333088 36.3789176)",329.4,,,,,
6483,2632829780,2632829805,0,257820641,False,,residential,30.0,23.871,"LINESTRING (59.5338539 36.3781757, 59.5340831 36.3782854)",59.3,,,,,
6484,2632829780,2632829818,0,"[257820640, 595405868]",False,"['سلیمانی ۱۱', 'سلیمانی']",residential,30.0,167.436,"LINESTRING (59.5338539 36.3781757, 59.5335527 36.3780383, 59.534293 36.3770924, 59.5344068 36.3771515)",156.5,,,,,
6485,2632829781,2690228868,0,257820630,False,توس ۷۶,residential,30.0,6.749,"LINESTRING (59.5331069 36.3800479, 59.533043 36.3800157)",238.0,,,,,
6486,2632829781,2690228870,0,257820630,False,توس ۷۶,residential,30.0,46.25,"LINESTRING (59.5331069 36.3800479, 59.5335448 36.3802686)",58.0,,,,,
6487,2632829781,2690228866,0,257820633,False,,residential,30.0,116.063,"LINESTRING (59.5331069 36.3800479, 59.5338099 36.3791709)",147.2,,,,,
6488,2632829782,2690228866,0,257820633,False,,residential,30.0,97.14,"LINESTRING (59.5343638 36.3784197, 59.5338099 36.3791709)",329.3,,,,,
6489,2632829782,2632829805,0,257820641,False,,residential,30.0,29.232,"LINESTRING (59.5343638 36.3784197, 59.5340831 36.3782854)",239.3,,,,,
6490,2632829782,2632829808,0,257820641,False,,residential,30.0,20.265,"LINESTRING (59.5343638 36.3784197, 59.5345584 36.3785128)",59.3,,,,,
6491,2632829783,2690228872,0,257820631,False,,residential,30.0,115.955,"LINESTRING (59.5342584 36.3793982, 59.5335885 36.3802907)",328.9,,,,,
6492,2632829783,2690228866,0,257820634,False,,residential,30.0,47.444,"LINESTRING (59.5342584 36.3793982, 59.5338099 36.3791709)",237.8,,,,,
6493,2632829783,2632829808,0,"[257820641, 257820631]",False,,residential,30.0,125.24,"LINESTRING (59.5342584 36.3793982, 59.5348205 36.3786494, 59.5345584 36.3785128)",164.7,,,,,
6494,2632829784,2690228864,0,257820634,False,,residential,30.0,47.879,"LINESTRING (59.5328559 36.3786886, 59.5333088 36.3789176)",57.9,,,,,
6495,2632829791,3180324277,0,257820637,False,جراح ۸,residential,30.0,228.276,"LINESTRING (59.5319994 36.3789678, 59.5302819 36.3804852)",317.7,,,,,
6496,2632829802,2632829813,0,257820639,False,توس ۷۴,residential,30.0,83.119,"LINESTRING (59.5375328 36.3787836, 59.5367586 36.378371)",236.5,,,,,
6497,2632829802,2632829815,0,976994864,True,بولوار توس,primary,60.0,247.244,"LINESTRING (59.5375328 36.3787836, 59.5381624 36.3784413, 59.5398133 36.3775295)",124.3,2,,,,
6498,2632829805,2632829780,0,257820641,False,,residential,30.0,23.871,"LINESTRING (59.5340831 36.3782854, 59.5338539 36.3781757)",239.3,,,,,
6499,2632829805,2632829782,0,257820641,False,,residential,30.0,29.232,"LINESTRING (59.5340831 36.3782854, 59.5343638 36.3784197)",59.3,,,,,
6500,2632829805,2632829806,0,257820642,False,سلیمانی ۹,residential,30.0,121.751,"LINESTRING (59.5340831 36.3782854, 59.5347832 36.3773467)",149.0,,,,,
6501,2632829806,2632829805,0,257820642,False,سلیمانی ۹,residential,30.0,121.751,"LINESTRING (59.5347832 36.3773467, 59.5340831 36.3782854)",329.0,,,,,
6502,2632829806,2632829818,0,595405868,False,سلیمانی,residential,,40.083,"LINESTRING (59.5347832 36.3773467, 59.5344068 36.3771515)",237.2,,,,,
6503,2632829806,5674724805,0,595405868,False,سلیمانی,residential,,11.162,"LINESTRING (59.5347832 36.3773467, 59.534889 36.3773998)",58.1,,,,,
6504,2632829807,2632829808,0,257820643,False,سلیمانی ۷,residential,30.0,119.943,"LINESTRING (59.5353099 36.3776198, 59.5345584 36.3785128)",325.9,,,,,
6505,2632829807,5674724805,0,595405868,False,سلیمانی,residential,,44.926,"LINESTRING (59.5353099 36.3776198, 59.534889 36.3773998)",237.0,,,,,
6506,2632829807,2632829821,0,595405868,False,سلیمانی,residential,,9.327,"LINESTRING (59.5353099 36.3776198, 59.5353975 36.3776652)",57.2,,,,,
6507,2632829808,2632829782,0,257820641,False,,residential,30.0,20.265,"LINESTRING (59.5345584 36.3785128, 59.5343638 36.3784197)",239.3,,,,,
6508,2632829808,2632829807,0,257820643,False,سلیمانی ۷,residential,30.0,119.943,"LINESTRING (59.5345584 36.3785128, 59.5353099 36.3776198)",145.9,,,,,
6509,2632829808,2632829783,0,"[257820641, 257820631]",False,,residential,30.0,125.24,"LINESTRING (59.5345584 36.3785128, 59.5348205 36.3786494, 59.5342584 36.3793982)",344.7,,,,,
6510,2632829809,2632829810,0,257820644,False,سلیمانی ۵,residential,30.0,112.345,"LINESTRING (59.5357389 36.3778423, 59.5350654 36.3786948)",327.5,,,,,
6511,2632829809,2632829821,0,595405868,False,سلیمانی,residential,,36.359,"LINESTRING (59.5357389 36.3778423, 59.5353975 36.3776652)",237.2,,,,,
6512,2632829809,2632829823,0,595405868,False,سلیمانی,residential,,19.614,"LINESTRING (59.5357389 36.3778423, 59.5359231 36.3779378)",57.2,,,,,
6513,2632829810,2632829809,0,257820644,False,سلیمانی ۵,residential,30.0,112.345,"LINESTRING (59.5350654 36.3786948, 59.5357389 36.3778423)",147.5,,,,,
6514,2632829811,2632829812,0,257820645,False,سلیمانی ۳,residential,30.0,65.165,"LINESTRING (59.5361868 36.3780746, 59.5358057 36.3785739)",328.4,,,,,
6515,2632829811,2632829823,0,595405868,False,سلیمانی,residential,,28.084,"LINESTRING (59.5361868 36.3780746, 59.5359231 36.3779378)",237.2,,,,,
6516,2632829811,2632829825,0,595405868,False,سلیمانی,residential,,32.111,"LINESTRING (59.5361868 36.3780746, 59.5364884 36.3782309)",57.2,,,,,
6517,2632829812,2632829811,0,257820645,False,سلیمانی ۳,residential,30.0,65.165,"LINESTRING (59.5358057 36.3785739, 59.5361868 36.3780746)",148.4,,,,,
6518,2632829813,2632829802,0,257820639,False,توس ۷۴,residential,30.0,83.119,"LINESTRING (59.5367586 36.378371, 59.5375328 36.3787836)",56.5,,,,,
6519,2632829813,2632829814,0,257820646,False,سلیمانی ۱,residential,30.0,67.758,"LINESTRING (59.5367586 36.378371, 59.5361544 36.378738)",307.0,,,,,
6520,2632829813,2632829827,0,257820656,False,امین ۱,residential,30.0,247.064,"LINESTRING (59.5367586 36.378371, 59.539041 36.377122)",124.2,,,,,
6521,2632829813,2632829825,0,595405868,False,سلیمانی,residential,,28.772,"LINESTRING (59.5367586 36.378371, 59.5364884 36.3782309)",237.2,,,,,
6522,2632829814,2632829813,0,257820646,False,سلیمانی ۱,residential,30.0,67.758,"LINESTRING (59.5361544 36.378738, 59.5367586 36.378371)",127.0,,,,,
6523,2632829815,2632829827,0,257820647,False,توس ۷۲,residential,30.0,82.666,"LINESTRING (59.5398133 36.3775295, 59.539041 36.377122)",236.8,,,,,
6524,2632829815,278482232,0,976994864,True,بولوار توس,primary,60.0,251.779,"LINESTRING (59.5398133 36.3775295, 59.5401274 36.3773596, 59.541174 36.3767935, 59.5414556 36.3765937, 59.5416206 36.3764518, 59.5419127 36.3760706)",130.8,2,,,,
6525,2632829816,2632829865,0,590888219,False,امین,residential,30.0,5.346,"LINESTRING (59.5356287 36.3753173, 59.5356786 36.3753437)",56.7,,,,,
6526,2632829817,2632829818,0,257820649,False,امین ۱۳,residential,30.0,230.536,"LINESTRING (59.5358027 36.3754093, 59.5344068 36.3771515)",327.2,,,,,
6527,2632829817,2632829865,0,590888219,False,امین,residential,30.0,13.291,"LINESTRING (59.5358027 36.3754093, 59.5356786 36.3753437)",236.7,,,,,
6528,2632829817,2632829863,0,590888219,False,امین,residential,30.0,42.717,"LINESTRING (59.5358027 36.3754093, 59.5362015 36.3756202)",56.7,,,,,
6529,2632829818,2632829817,0,257820649,False,امین ۱۳,residential,30.0,230.536,"LINESTRING (59.5344068 36.3771515, 59.5358027 36.3754093)",147.2,,,,,
6530,2632829818,2632829806,0,595405868,False,سلیمانی,residential,,40.083,"LINESTRING (59.5344068 36.3771515, 59.5347832 36.3773467)",57.2,,,,,
6531,2632829818,2632829780,0,"[257820640, 595405868]",False,"['سلیمانی', 'سلیمانی ۱۱']",residential,30.0,167.436,"LINESTRING (59.5344068 36.3771515, 59.534293 36.3770924, 59.5335527 36.3780383, 59.5338539 36.3781757)",336.5,,,,,
6532,2632829821,2632829822,0,257820653,False,امین ۹,residential,30.0,229.607,"LINESTRING (59.5353975 36.3776652, 59.5367677 36.3759197)",147.7,,,,,
6533,2632829821,2632829807,0,595405868,False,سلیمانی,residential,,9.327,"LINESTRING (59.5353975 36.3776652, 59.5353099 36.3776198)",237.2,,,,,
6534,2632829821,2632829809,0,595405868,False,سلیمانی,residential,,36.359,"LINESTRING (59.5353975 36.3776652, 59.5357389 36.3778423)",57.2,,,,,
6535,2632829822,2632829821,0,257820653,False,امین ۹,residential,30.0,229.607,"LINESTRING (59.5367677 36.3759197, 59.5353975 36.3776652)",327.7,,,,,
6536,2632829822,2632829862,0,257820667,False,امام زمان ۱۱,residential,30.0,237.221,"LINESTRING (59.5367677 36.3759197, 59.5381728 36.374111)",148.0,,,,,
6537,2632829822,2632829824,0,590888219,False,امین,residential,30.0,57.829,"LINESTRING (59.5367677 36.3759197, 59.5373076 36.3762052)",56.7,,,,,
6538,2632829822,5674724804,0,590888219,False,امین,residential,30.0,53.366,"LINESTRING (59.5367677 36.3759197, 59.536274 36.3756586, 59.5362695 36.3756562)",236.7,,,,,
6539,2632829823,2632829824,0,257820654,False,امین ۷,residential,30.0,229.085,"LINESTRING (59.5359231 36.3779378, 59.5373076 36.3762052)",147.2,,,,,
6540,2632829823,2632829809,0,595405868,False,سلیمانی,residential,,19.614,"LINESTRING (59.5359231 36.3779378, 59.5357389 36.3778423)",237.2,,,,,
6541,2632829823,2632829811,0,595405868,False,سلیمانی,residential,,28.084,"LINESTRING (59.5359231 36.3779378, 59.5361868 36.3780746)",57.2,,,,,
6542,2632829824,2632829823,0,257820654,False,امین ۷,residential,30.0,229.085,"LINESTRING (59.5373076 36.3762052, 59.5359231 36.3779378)",327.2,,,,,
6543,2632829824,2719790976,0,257820658,False,امام زمان ۹,residential,30.0,239.435,"LINESTRING (59.5373076 36.3762052, 59.538759 36.3743966)",147.1,,,,,
6544,2632829824,2632829822,0,590888219,False,امین,residential,30.0,57.829,"LINESTRING (59.5373076 36.3762052, 59.5367677 36.3759197)",236.7,,,,,
6545,2632829824,2632829826,0,590888219,False,امین,residential,30.0,58.318,"LINESTRING (59.5373076 36.3762052, 59.537852 36.3764932)",56.7,,,,,
6546,2632829825,2632829826,0,257820655,False,امین ۵,residential,30.0,228.557,"LINESTRING (59.5364884 36.3782309, 59.537852 36.3764932)",147.7,,,,,
6547,2632829825,2632829811,0,595405868,False,سلیمانی,residential,,32.111,"LINESTRING (59.5364884 36.3782309, 59.5361868 36.3780746)",237.2,,,,,
6548,2632829825,2632829813,0,595405868,False,سلیمانی,residential,,28.772,"LINESTRING (59.5364884 36.3782309, 59.5367586 36.378371)",57.2,,,,,
6549,2632829826,2632829825,0,257820655,False,امین ۵,residential,30.0,228.557,"LINESTRING (59.537852 36.3764932, 59.5364884 36.3782309)",327.7,,,,,
6550,2632829826,2632829824,0,590888219,False,امین,residential,30.0,58.318,"LINESTRING (59.537852 36.3764932, 59.5373076 36.3762052)",236.7,,,,,
6551,2632829826,2632829860,0,590888219,False,امین,residential,30.0,6.509,"LINESTRING (59.537852 36.3764932, 59.5379128 36.3765253)",56.7,,,,,
6552,2632829827,2632829815,0,257820647,False,توس ۷۲,residential,30.0,82.666,"LINESTRING (59.539041 36.377122, 59.5398133 36.3775295)",56.8,,,,,
6553,2632829827,2632829813,0,257820656,False,امین ۱,residential,30.0,247.064,"LINESTRING (59.539041 36.377122, 59.5367586 36.378371)",304.2,,,,,
6554,2632829827,2632829859,0,590888219,False,امین,residential,30.0,63.776,"LINESTRING (59.539041 36.377122, 59.5384456 36.3768071)",236.7,,,,,
6555,2632829827,2632829853,0,257820663,False,امام زمان ۱,residential,30.0,253.953,"LINESTRING (59.539041 36.377122, 59.5397943 36.3767014, 59.5407063 36.3762152, 59.5412195 36.375694)",129.1,,,,,
6556,2632829827,2632829856,0,257820664,False,امام زمان ۳,residential,30.0,239.662,"LINESTRING (59.539041 36.377122, 59.5393383 36.3766915, 59.5402811 36.3754809, 59.540442 36.3752862)",148.4,,,,,
6557,2632829828,2632829829,0,257820657,False,امین ۳,residential,30.0,146.069,"LINESTRING (59.5383208 36.3767411, 59.5374516 36.3778528)",327.8,,,,,
6558,2632829828,2632829860,0,590888219,False,امین,residential,30.0,43.704,"LINESTRING (59.5383208 36.3767411, 59.5379128 36.3765253)",236.7,,,,,
6559,2632829828,2632829859,0,590888219,False,امین,residential,30.0,13.368,"LINESTRING (59.5383208 36.3767411, 59.5384456 36.3768071)",56.7,,,,,
6560,2632829829,2632829828,0,257820657,False,امین ۳,residential,30.0,146.069,"LINESTRING (59.5374516 36.3778528, 59.5383208 36.3767411)",147.8,,,,,
6561,2632829830,2640314787,0,595392963,False,میثمی پور ۱۲,residential,30.0,99.585,"LINESTRING (59.5401527 36.37266, 59.539549 36.3734122)",327.1,,,,,
6562,2632829831,2632829842,0,976994864,True,بولوار توس,primary,60.0,74.746,"LINESTRING (59.5429587 36.3735452, 59.5433092 36.3729351)",155.2,2,,,,
6563,2632829831,2632829832,0,974231921,True,طوس ۶۴,unclassified,30.0,41.21,"LINESTRING (59.5429587 36.3735452, 59.5429431 36.3733031, 59.5428622 36.3731927)",192.4,,,,,
6564,2632829832,2632829868,0,257820659,True,طوس ۶۴,unclassified,30.0,291.889,"LINESTRING (59.5428622 36.3731927, 59.5427507 36.373108, 59.5401197 36.3717775)",237.3,,,,,
6565,2632829840,2632829832,0,257820661,True,,unclassified,30.0,25.54,"LINESTRING (59.542937 36.3730746, 59.5429715 36.3730921, 59.5429916 36.3731206, 59.5429925 36.3731534, 59.542974 36.3731827, 59.5429405 36.3732013, 59.5429 36.373205, 59.5428622 36.3731927)",333.0,,,,,
6566,2632829840,2632829842,0,974231922,True,طوس ۶۴,unclassified,30.0,37.998000000000005,"LINESTRING (59.542937 36.3730746, 59.5431073 36.3730576, 59.5433092 36.3729351)",115.0,,,,,
6567,2632829842,779339978,0,981520397,True,بولوار توس,primary,60.0,71.077,"LINESTRING (59.5433092 36.3729351, 59.543668 36.3723649)",153.1,2,,,,
6568,2632829847,2640314790,0,257820676,False,میثمی پور ۹,residential,30.0,130.079,"LINESTRING (59.5398744 36.3749401, 59.5406547 36.3739533)",147.5,,,,,
6569,2632829847,2632829885,0,590888218,False,امام زمان,residential,30.0,33.486,"LINESTRING (59.5398744 36.3749401, 59.5395544 36.3747842)",238.8,,,,,
6570,2632829847,2632829857,0,590888218,False,امام زمان,residential,30.0,4.56,"LINESTRING (59.5398744 36.3749401, 59.5399064 36.374972)",38.9,,,,,
6571,2632829853,278482232,0,257820662,False,توس ۷۰,residential,30.0,74.868,"LINESTRING (59.5412195 36.375694, 59.5419127 36.3760706)",56.0,,,,,
6572,2632829853,2632829894,0,590888218,False,امام زمان,residential,30.0,74.769,"LINESTRING (59.5412195 36.375694, 59.5405198 36.3753269)",236.9,,,,,
6573,2632829853,2632829827,0,257820663,False,امام زمان ۱,residential,30.0,253.953,"LINESTRING (59.5412195 36.375694, 59.5407063 36.3762152, 59.5397943 36.3767014, 59.539041 36.377122)",309.2,,,,,
6574,2632829853,5640784454,0,258285487,False,میثمی پور ۱,residential,30.0,106.254,"LINESTRING (59.5412195 36.375694, 59.5416099 36.3752213, 59.5417084 36.3748416)",155.2,,,,,
6575,2632829856,2632829888,0,590888218,False,امام زمان,residential,30.0,26.982,"LINESTRING (59.540442 36.3752862, 59.5401892 36.3751541)",237.0,,,,,
6576,2632829856,2632829894,0,590888218,False,امام زمان,residential,30.0,8.306,"LINESTRING (59.540442 36.3752862, 59.5405198 36.3753269)",57.0,,,,,
6577,2632829856,2632829827,0,257820664,False,امام زمان ۳,residential,30.0,239.662,"LINESTRING (59.540442 36.3752862, 59.5402811 36.3754809, 59.5393383 36.3766915, 59.539041 36.377122)",328.4,,,,,
6578,2632829857,2632829847,0,590888218,False,امام زمان,residential,30.0,4.56,"LINESTRING (59.5399064 36.374972, 59.5398744 36.3749401)",218.9,,,,,
6579,2632829857,2632829859,0,257820665,False,امام زمان ۵,residential,30.0,242.381,"LINESTRING (59.5399064 36.374972, 59.5393321 36.3757141, 59.5384456 36.3768071)",327.3,,,,,
6580,2632829857,2632829888,0,590888218,False,امام زمان,residential,30.0,32.769,"LINESTRING (59.5399064 36.374972, 59.5399791 36.3750443, 59.5401892 36.3751541)",51.3,,,,,
6581,2632829859,2632829828,0,590888219,False,امین,residential,30.0,13.368,"LINESTRING (59.5384456 36.3768071, 59.5383208 36.3767411)",236.7,,,,,
6582,2632829859,2632829827,0,590888219,False,امین,residential,30.0,63.776,"LINESTRING (59.5384456 36.3768071, 59.539041 36.377122)",56.7,,,,,
6583,2632829859,2632829857,0,257820665,False,امام زمان ۵,residential,30.0,242.381,"LINESTRING (59.5384456 36.3768071, 59.5393321 36.3757141, 59.5399064 36.374972)",147.3,,,,,
6584,2632829860,2632829861,0,257820666,False,امام زمان ۷,residential,30.0,241.798,"LINESTRING (59.5379128 36.3765253, 59.5393682 36.3746935)",147.4,,,,,
6585,2632829860,2632829826,0,590888219,False,امین,residential,30.0,6.509,"LINESTRING (59.5379128 36.3765253, 59.537852 36.3764932)",236.7,,,,,
6586,2632829860,2632829828,0,590888219,False,امین,residential,30.0,43.704,"LINESTRING (59.5379128 36.3765253, 59.5383208 36.3767411)",56.7,,,,,
6587,2632829861,2632829860,0,257820666,False,امام زمان ۷,residential,30.0,241.798,"LINESTRING (59.5393682 36.3746935, 59.5379128 36.3765253)",327.4,,,,,
6588,2632829861,2632829879,0,590888218,False,امام زمان,residential,30.0,17.991,"LINESTRING (59.5393682 36.3746935, 59.5391963 36.3746097)",238.8,,,,,
6589,2632829861,2632829885,0,590888218,False,امام زمان,residential,30.0,19.484,"LINESTRING (59.5393682 36.3746935, 59.5395544 36.3747842)",58.8,,,,,
6590,2632829862,2632829822,0,257820667,False,امام زمان ۱۱,residential,30.0,237.221,"LINESTRING (59.5381728 36.374111, 59.5367677 36.3759197)",328.0,,,,,
6591,2632829862,2632829869,0,590888218,False,امام زمان,residential,30.0,38.489,"LINESTRING (59.5381728 36.374111, 59.537805 36.3739318)",238.8,,,,,
