,u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bearing,junction,access,bridge
3648,1031091275,1031090829,0,88848038,False,,شریف ۱۱,residential,30,52.745000000000005,"LINESTRING (59.4839935 36.3375436, 59.4838534 36.3374724, 59.4837394 36.3374476, 59.4836177 36.3374379, 59.4834368 36.3374592)",259.3,,,
3649,1031091284,1031090949,0,88847983,False,,شریف١,residential,30,219.978,"LINESTRING (59.4815635 36.33468, 59.4838493 36.3339568)",111.4,,,
3650,1031091284,1031090666,0,88847983,False,,شریف١,residential,30,69.17,"LINESTRING (59.4815635 36.33468, 59.4808447 36.3349073)",291.4,,,
3651,1031091284,7033302499,0,88848030,False,,۵۷ وکیل آباد,residential,30,61.497,"LINESTRING (59.4815635 36.33468, 59.4813079 36.3341667)",201.9,,,
3652,1031091284,1031090552,0,88848030,False,,۵۷ وکیل آباد,residential,30,70.447,"LINESTRING (59.4815635 36.33468, 59.4818494 36.3352702)",21.3,,,
3653,1031091330,9041054360,0,88848005,False,,شهید قانع ۱۶,residential,30,95.559,"LINESTRING (59.4861888 36.3371908, 59.4851971 36.3375076)",291.6,,,
3654,1031091330,1031090566,0,88848005,False,,شهید قانع ۱۶,residential,30,137.718,"LINESTRING (59.4861888 36.3371908, 59.487618 36.3367342)",111.6,,,
3655,1031091330,9041054357,0,88848058,False,,,residential,30,67.437,"LINESTRING (59.4861888 36.3371908, 59.4859139 36.3366262)",201.4,,,
3656,1031091353,1031091234,0,444727227,False,,,residential,30,69.149,"LINESTRING (59.4796137 36.3438538, 59.478892 36.3440747)",290.8,,,
3657,1031091368,1031090839,0,88847998,False,,,residential,30,36.849,"LINESTRING (59.4797568 36.3422783, 59.4793734 36.3423985)",291.3,,,
3658,1031091394,1031090757,0,62364751,False,,وکیل آباد ۴۹,residential,30,59.932,"LINESTRING (59.488445 36.3331498, 59.4882112 36.3326448)",200.5,,,
3659,1031091394,611670981,0,62364751,False,,وکیل آباد ۴۹,residential,30,96.439,"LINESTRING (59.488445 36.3331498, 59.4888295 36.3339599)",20.9,,,
3660,1031091394,1031090683,0,88848024,False,,تعلیم ۴,residential,30,120.863,"LINESTRING (59.488445 36.3331498, 59.4871946 36.3335582)",292.1,,,
3661,1031091399,1031090535,0,88848014,False,,آموزگار ۷۸,residential,30,53.244,"LINESTRING (59.4784789 36.3432186, 59.4786943 36.3436649)",21.2,,,
3662,1031091399,1031091480,0,444727234,False,,معلم ۷۳ - آموزگار ۷۴,residential,30,4.425,"LINESTRING (59.4784789 36.3432186, 59.4784328 36.3432329)",291.1,,,
3663,1031091399,1031091225,0,444727234,False,,معلم ۷۳ - آموزگار ۷۴,residential,30,102.174,"LINESTRING (59.4784789 36.3432186, 59.4795311 36.3428636)",112.7,,,
3664,1031091412,2341194337,0,88848003,False,,ستاری ۱۶,residential,30,101.708,"LINESTRING (59.4825587 36.3412477, 59.4836166 36.3409153)",111.3,,,
3665,1031091412,1031090917,0,88848003,False,,ستاری ۱۶,residential,30,61.029,"LINESTRING (59.4825587 36.3412477, 59.4819224 36.341444)",291.0,,,
3666,1031091412,1031091043,0,514828292,False,,۷۲ آموزگار,residential,30,61.895,"LINESTRING (59.4825587 36.3412477, 59.4828151 36.3417646)",21.8,,,
3667,1031091415,1031091091,0,88848048,False,,معلم ۷۷/۲,residential,30,18.288,"LINESTRING (59.4752662 36.343406, 59.4754568 36.343347)",111.0,,,
3668,1031091430,1031090718,0,88848010,False,,آموزگار ۸۲,residential,30,50.026,"LINESTRING (59.4767588 36.3436956, 59.4765535 36.3432772)",201.6,,,
3669,1031091430,1031091067,0,88848010,False,,آموزگار ۸۲,residential,30,5.669,"LINESTRING (59.4767588 36.3436956, 59.4767821 36.343743)",21.6,,,
3670,1031091430,1031091021,0,"[88847985, 593054772, 593054773]",False,,"['معلم ۷۷/۶', 'معلم ۷۷/۸']",residential,30,248.136,"LINESTRING (59.4767588 36.3436956, 59.4757814 36.3440017, 59.4760239 36.3445041, 59.4770049 36.3441968)",21.6,,,
3671,1031091440,1031091458,0,88848028,False,,غدیر + وکیل آباد ۶۱,residential,30,60.357,"LINESTRING (59.4808147 36.3374339, 59.4810586 36.3379399)",21.2,,,
3672,1031091440,1031091189,0,88848028,False,,غدیر + وکیل آباد ۶۱,residential,30,56.211,"LINESTRING (59.4808147 36.3374339, 59.4805871 36.3369628)",201.3,,,
3673,1031091440,1031091189,1,"[593052804, 136741788, 593052807]",False,,"['غدیر ۱۴', 'غدیر ۱۲']",residential,30,219.524,"LINESTRING (59.4808147 36.3374339, 59.4799992 36.3377112, 59.4799677 36.3377071, 59.4799456 36.3376875, 59.4797337 36.3372813, 59.4797401 36.3372573, 59.4797713 36.3372402, 59.4801608 36.3371003, 59.4805871 36.3369628)",201.3,,,
3674,1031091455,1031090498,0,88848036,False,,شهید قانع ۱۲,residential,30,51.414,"LINESTRING (59.4867193 36.3361675, 59.4872679 36.3360315)",107.1,,,
3675,1031091458,1031091102,0,88848028,False,,غدیر + وکیل آباد ۶۱,residential,30,58.102,"LINESTRING (59.4810586 36.3379399, 59.4812937 36.3384269)",21.2,,,
3676,1031091458,1031091102,1,"[593052809, 136741794, 593052811]",False,,"['غدیر ۱۶', 'غدیر ۱۸']",residential,30,224.506,"LINESTRING (59.4810586 36.3379399, 59.4802303 36.3381898, 59.4801972 36.3382152, 59.4801919 36.3382549, 59.4804133 36.3386751, 59.4804273 36.3386953, 59.4804687 36.3386956, 59.4812937 36.3384269)",21.2,,,
3677,1031091458,1031091440,0,88848028,False,,غدیر + وکیل آباد ۶۱,residential,30,60.357,"LINESTRING (59.4810586 36.3379399, 59.4808147 36.3374339)",201.2,,,
3678,1031091476,1031090839,0,444727237,False,,,residential,30,29.014,"LINESTRING (59.479257 36.342155, 59.4793734 36.3423985)",21.1,,,
3679,1031091476,1031090902,0,444727239,False,,معلم ۷۵.۱- آزادگان ۱۴,residential,30,113.973,"LINESTRING (59.479257 36.342155, 59.4780909 36.3425653)",293.6,,,
3680,1031091476,1031091181,0,444727241,False,,,residential,30,23.131,"LINESTRING (59.479257 36.342155, 59.4794974 36.342079)",111.4,,,
3681,1031091480,1031091214,0,88848056,False,,معلم ۷۵,residential,30,56.18,"LINESTRING (59.4784328 36.3432329, 59.478212 36.34276)",200.6,,,
3682,1031091480,1031090564,0,444727233,False,,,residential,30,63.275,"LINESTRING (59.4784328 36.3432329, 59.4777732 36.3434367)",291.0,,,
3683,1031091480,1031091399,0,444727234,False,,معلم ۷۳ - آموزگار ۷۴,residential,30,4.425,"LINESTRING (59.4784328 36.3432329, 59.4784789 36.3432186)",111.1,,,
3684,1031091488,1031091147,0,88848066,False,,شریف٣,residential,30,107.733,"LINESTRING (59.4826579 36.3350093, 59.4837743 36.3346489)",111.8,,,
3685,1031091488,1031090552,0,88848066,False,,شریف٣,residential,30,78.016,"LINESTRING (59.4826579 36.3350093, 59.4818494 36.3352702)",291.8,,,
3686,1031091488,1031091160,0,113812010,False,,تربیت ۸/۷,residential,30,58.575,"LINESTRING (59.4826579 36.3350093, 59.4828896 36.3355019)",20.8,,,
3687,1031091496,1031090713,0,88848050,False,,معلم ۷۵.۱۲,residential,30,70.664,"LINESTRING (59.4783531 36.3447118, 59.4790859 36.3444763)",111.8,,,
3688,1031091496,1031090472,0,444727231,False,,آموزگار ۸۰,residential,30,49.099,"LINESTRING (59.4783531 36.3447118, 59.4781645 36.3442972)",200.1,,,
3689,1031091496,5028879185,0,444727231,False,,آموزگار ۸۰,residential,30,34.96,"LINESTRING (59.4783531 36.3447118, 59.4784881 36.3450068)",20.2,,,
3690,1031128354,1031128399,0,88852158,False,,۷۳ آموزگار,residential,30,30.497,"LINESTRING (59.4837732 36.3436969, 59.4836469 36.3434422)",201.8,,,
3691,1031128354,1031128516,0,88852158,False,,۷۳ آموزگار,residential,30,35.539,"LINESTRING (59.4837732 36.3436969, 59.4839204 36.3439937)",21.8,,,
3692,1031128354,1031128444,0,88852162,False,,ستاری ۲۶,residential,30,100.832,"LINESTRING (59.4837732 36.3436969, 59.4848155 36.3433542)",112.2,,,
3693,1031128363,1031128399,0,88852172,False,,,residential,30,120.932,"LINESTRING (59.4823863 36.3438318, 59.4836469 36.3434422)",111.0,,,
3694,1031128371,1031128532,0,88852178,False,,ستاری ۱۷,residential,30,98.754,"LINESTRING (59.484408 36.341634, 59.4854336 36.341308)",111.5,,,
3695,1031128390,1031128460,0,88852141,False,,شهید قانع ۲۴,residential,30,228.255,"LINESTRING (59.4867605 36.3411632, 59.4891372 36.3404225)",111.2,,,
3696,1031128390,1031128456,0,593448370,False,,آموزگار ۶۶,residential,30,50.44,"LINESTRING (59.4867605 36.3411632, 59.4865533 36.3407414)",201.6,,,
3697,1031128390,1031128433,0,593448370,False,,آموزگار ۶۶,residential,30,40.363,"LINESTRING (59.4867605 36.3411632, 59.4869264 36.3415007)",21.6,,,
3698,1031128399,1031128484,0,88852158,False,,۷۳ آموزگار,residential,30,29.767,"LINESTRING (59.4836469 36.3434422, 59.4835236 36.3431936)",201.8,,,
3699,1031128399,1031128354,0,88852158,False,,۷۳ آموزگار,residential,30,30.497,"LINESTRING (59.4836469 36.3434422, 59.4837732 36.3436969)",21.8,,,
3700,1031128399,1031128363,0,88852172,False,,,residential,30,120.932,"LINESTRING (59.4836469 36.3434422, 59.4823863 36.3438318)",291.0,,,
3701,1031128403,1031128535,0,88852149,False,,آموزگار ۶۸,residential,30,58.803,"LINESTRING (59.4852163 36.3408751, 59.4849703 36.3403848)",202.0,,,
3702,1031128403,1031128532,0,88852149,False,,آموزگار ۶۸,residential,30,51.922,"LINESTRING (59.4852163 36.3408751, 59.4854336 36.341308)",22.0,,,
3703,1031128403,8878097630,0,88852168,False,,ستاری ۱۵,residential,30,124.775,"LINESTRING (59.4852163 36.3408751, 59.4839129 36.3412712)",290.7,,,
3704,1031128411,1031128532,0,88852149,False,,آموزگار ۶۸,residential,30,63.695,"LINESTRING (59.4856991 36.3418394, 59.4854336 36.341308)",201.9,,,
3705,1031128411,2978946390,0,238479739,True,2,بولوار آموزگار,secondary,50,121.341,"LINESTRING (59.4856991 36.3418394, 59.4870494 36.3417511)",94.6,,,
3706,1031128415,1031128472,0,191237800,False,,,residential,30,76.152,"LINESTRING (59.4850121 36.3394636, 59.4858163 36.3392414)",108.9,,,
3707,1031128433,1031128481,0,88852174,False,,شهید قانع ۲۶,residential,30,202.317,"LINESTRING (59.4869264 36.3415007, 59.4890493 36.3408791)",110.0,,,
3708,1031128433,1031128390,0,593448370,False,,آموزگار ۶۶,residential,30,40.363,"LINESTRING (59.4869264 36.3415007, 59.4867605 36.3411632)",201.6,,,
3709,1031128433,2978946390,0,593448370,False,,آموزگار ۶۶,residential,30,29.944,"LINESTRING (59.4869264 36.3415007, 59.4870494 36.3417511)",21.6,,,
3710,1031128444,1031128354,0,88852162,False,,ستاری ۲۶,residential,30,100.832,"LINESTRING (59.4848155 36.3433542, 59.4837732 36.3436969)",292.2,,,
3711,1031128444,1031128518,0,388898528,True,,شهید ستاری,secondary,50,60.038,"LINESTRING (59.4848155 36.3433542, 59.4845712 36.3428514)",201.4,,,
3712,1031128456,1082199635,0,88852177,False,,شهید قانع ۲۲,residential,30,243.125,"LINESTRING (59.4865533 36.3407414, 59.4890847 36.3399522)",111.2,,,
3713,1031128456,1031128550,0,593448370,False,,آموزگار ۶۶,residential,30,89.307,"LINESTRING (59.4865533 36.3407414, 59.4861864 36.3399946)",201.6,,,
3714,1031128456,1031128390,0,593448370,False,,آموزگار ۶۶,residential,30,50.44,"LINESTRING (59.4865533 36.3407414, 59.4867605 36.3411632)",21.6,,,
3715,1031128460,1031128390,0,88852141,False,,شهید قانع ۲۴,residential,30,228.255,"LINESTRING (59.4891372 36.3404225, 59.4867605 36.3411632)",291.2,,,
3716,1031128470,1031128512,0,88848034,False,,,residential,30,118.916,"LINESTRING (59.4819149 36.3428316, 59.4831357 36.3424112)",113.1,,,
3717,1031128472,1031128544,0,88852170,False,,شهید قانع ۱۸,residential,30,246.775,"LINESTRING (59.4858163 36.3392414, 59.4883727 36.3384139)",111.9,,,
3718,1031128472,1031128415,0,191237800,False,,,residential,30,76.152,"LINESTRING (59.4858163 36.3392414, 59.4850121 36.3394636)",288.9,,,
3719,1031128472,5658607132,0,593448370,False,,آموزگار ۶۶,residential,30,60.391,"LINESTRING (59.4858163 36.3392414, 59.4860644 36.3397464)",21.6,,,
3720,1031128476,1031128514,0,88852150,False,,,residential,30,119.903,"LINESTRING (59.4821496 36.3433296, 59.4833956 36.3429353)",111.4,,,
3721,1031128481,1031128433,0,88852174,False,,شهید قانع ۲۶,residential,30,202.317,"LINESTRING (59.4890493 36.3408791, 59.4869264 36.3415007)",290.0,,,
3722,1031128484,1031128518,0,88852148,False,,ستاری ۲۴,residential,30,101.251,"LINESTRING (59.4835236 36.3431936, 59.4845712 36.3428514)",112.1,,,
3723,1031128484,1031128514,0,88852158,False,,۷۳ آموزگار,residential,30,30.925,"LINESTRING (59.4835236 36.3431936, 59.4833956 36.3429353)",201.8,,,
3724,1031128484,1031128399,0,88852158,False,,۷۳ آموزگار,residential,30,29.767,"LINESTRING (59.4835236 36.3431936, 59.4836469 36.3434422)",21.8,,,
3725,1031128492,5661367419,0,88852164,False,,شهید قانع ۳۲,residential,30,132.893,"LINESTRING (59.4878366 36.3434663, 59.4892036 36.3430016)",112.9,,,
3726,1031128492,5661372223,0,191237801,False,,۶۹ آموزگار,residential,30,92.809,"LINESTRING (59.4878366 36.3434663, 59.4874808 36.3426824)",200.1,,,
3727,1031128492,6991352200,0,747176364,False,,,residential,,232.424,"LINESTRING (59.4878366 36.3434663, 59.4878105 36.3434983, 59.4877736 36.3435301, 59.4877139 36.3435588, 59.4868872 36.3437289, 59.486566 36.3437894, 59.4864915 36.343798, 59.4861563 36.3437894, 59.4857123 36.3437813, 59.4853275 36.3437559)",278.2,,,
3728,1031128510,1031128547,0,88852134,False,,ستاری ۲۲,residential,30,101.689,"LINESTRING (59.4832647 36.3426714, 59.4843272 36.3423491)",110.6,,,
3729,1031128510,1031128512,0,88852158,False,,۷۳ آموزگار,residential,30,31.155,"LINESTRING (59.4832647 36.3426714, 59.4831357 36.3424112)",201.8,,,
3730,1031128510,1031128514,0,88852158,False,,۷۳ آموزگار,residential,30,31.6,"LINESTRING (59.4832647 36.3426714, 59.4833956 36.3429353)",21.8,,,
3731,1031128512,1031128470,0,88848034,False,,,residential,30,118.916,"LINESTRING (59.4831357 36.3424112, 59.4819149 36.3428316)",293.1,,,
3732,1031128512,739525097,0,88852158,False,,۷۳ آموزگار,residential,30,37.885,"LINESTRING (59.4831357 36.3424112, 59.4829788 36.3420948)",201.8,,,
3733,1031128512,1031128510,0,88852158,False,,۷۳ آموزگار,residential,30,31.155,"LINESTRING (59.4831357 36.3424112, 59.4832647 36.3426714)",21.8,,,
3734,1031128514,1031128476,0,88852150,False,,,residential,30,119.903,"LINESTRING (59.4833956 36.3429353, 59.4821496 36.3433296)",291.4,,,
3735,1031128514,1031128510,0,88852158,False,,۷۳ آموزگار,residential,30,31.6,"LINESTRING (59.4833956 36.3429353, 59.4832647 36.3426714)",201.8,,,
3736,1031128514,1031128484,0,88852158,False,,۷۳ آموزگار,residential,30,30.925,"LINESTRING (59.4833956 36.3429353, 59.4835236 36.3431936)",21.8,,,
3737,1031128516,1031128354,0,88852158,False,,۷۳ آموزگار,residential,30,35.539,"LINESTRING (59.4839204 36.3439937, 59.4837732 36.3436969)",201.8,,,
3738,1031128516,2978946407,0,88852181,False,,ستاری ۲۸,residential,30,82.832,"LINESTRING (59.4839204 36.3439937, 59.4847795 36.3437179)",111.7,,,
3739,1031128516,2978946406,0,88852157,False,,,residential,30,325.885,"LINESTRING (59.4839204 36.3439937, 59.4832943 36.3441864, 59.4830945 36.3441939, 59.4828665 36.3441777, 59.4826801 36.344114, 59.4824857 36.3440243, 59.4823086 36.3439023, 59.4821893 36.3437705, 59.4815776 36.3425125)",231.9,,,
3740,1031128518,1031128484,0,88852148,False,,ستاری ۲۴,residential,30,101.251,"LINESTRING (59.4845712 36.3428514, 59.4835236 36.3431936)",292.1,,,
3741,1031128518,1031128547,0,388898528,True,,شهید ستاری,secondary,50,59.977,"LINESTRING (59.4845712 36.3428514, 59.4843272 36.3423491)",201.4,,,
3742,1031128532,1031128403,0,88852149,False,,آموزگار ۶۸,residential,30,51.922,"LINESTRING (59.4854336 36.341308, 59.4852163 36.3408751)",202.0,,,
3743,1031128532,1031128411,0,88852149,False,,آموزگار ۶۸,residential,30,63.695,"LINESTRING (59.4854336 36.341308, 59.4856991 36.3418394)",21.9,,,
3744,1031128532,1031128371,0,88852178,False,,ستاری ۱۷,residential,30,98.754,"LINESTRING (59.4854336 36.341308, 59.484408 36.341634)",291.5,,,
3745,1031128535,5658607130,0,88852149,False,,آموزگار ۶۸,residential,30,30.91,"LINESTRING (59.4849703 36.3403848, 59.4848409 36.3401271)",202.0,,,
3746,1031128535,1031128403,0,88852149,False,,آموزگار ۶۸,residential,30,58.803,"LINESTRING (59.4849703 36.3403848, 59.4852163 36.3408751)",22.0,,,
3747,1031128535,1031128550,0,88852155,False,,ستاری ۱۳,residential,30,117.248,"LINESTRING (59.4849703 36.3403848, 59.4861864 36.3399946)",111.7,,,
3748,1031128535,8878097631,0,88852155,False,,ستاری ۱۳,residential,30,124.157,"LINESTRING (59.4849703 36.3403848, 59.4836821 36.3407971)",291.7,,,
3749,1031128544,1031128472,0,88852170,False,,شهید قانع ۱۸,residential,30,246.775,"LINESTRING (59.4883727 36.3384139, 59.4858163 36.3392414)",291.9,,,
3750,1031128544,417818117,0,191237807,False,,,tertiary,40,60.397,"LINESTRING (59.4883727 36.3384139, 59.4883324 36.3382445, 59.4882355 36.3380244, 59.4881859 36.3378932)",196.1,,,
3751,1031128544,1082199995,0,191237807,False,,,tertiary,40,92.784,"LINESTRING (59.4883727 36.3384139, 59.4884535 36.3386725, 59.4886997 36.3392045)",18.4,,,
3752,1031128547,1031128510,0,88852134,False,,ستاری ۲۲,residential,30,101.689,"LINESTRING (59.4843272 36.3423491, 59.4832647 36.3426714)",290.6,,,
3753,1031128547,417716601,0,388898528,True,,شهید ستاری,secondary,50,37.389,"LINESTRING (59.4843272 36.3423491, 59.4842066 36.3421285, 59.484167 36.3420388)",202.6,,,
3754,1031128550,1031128535,0,88852155,False,,ستاری ۱۳,residential,30,117.248,"LINESTRING (59.4861864 36.3399946, 59.4849703 36.3403848)",291.7,,,
3755,1031128550,1082199995,0,191236476,False,,شهید قانع ۲۰,residential,30,241.652,"LINESTRING (59.4861864 36.3399946, 59.4886997 36.3392045)",111.3,,,
3756,1031128550,5658607132,0,593448370,False,,آموزگار ۶۶,residential,30,29.683,"LINESTRING (59.4861864 36.3399946, 59.4860644 36.3397464)",201.6,,,
3757,1031128550,1031128456,0,593448370,False,,آموزگار ۶۶,residential,30,89.307,"LINESTRING (59.4861864 36.3399946, 59.4865533 36.3407414)",21.6,,,
3758,1031887060,1031887069,0,88894972,False,,,residential,,56.825,"LINESTRING (59.4859493 36.3426101, 59.4865822 36.3425745)",94.0,,,
3759,1031887065,1031887229,0,88894959,False,,,residential,,9.005,"LINESTRING (59.4865681 36.3424116, 59.4866684 36.342406)",94.0,,,
3760,1031887065,1031887217,0,88894959,False,,,residential,,64.902,"LINESTRING (59.4865681 36.3424116, 59.4858492 36.3424848)",277.2,,,
3761,1031887065,1031887069,0,88894966,False,,,residential,,18.158,"LINESTRING (59.4865681 36.3424116, 59.4865822 36.3425745)",4.0,,,
3762,1031887065,1031887166,0,88894966,False,,,residential,,17.668,"LINESTRING (59.4865681 36.3424116, 59.4865543 36.3422531)",184.0,,,
3763,1031887069,1031887065,0,88894966,False,,,residential,,18.158,"LINESTRING (59.4865822 36.3425745, 59.4865681 36.3424116)",184.0,,,
3764,1031887069,1031887138,0,88894972,False,,,residential,,9.005,"LINESTRING (59.4865822 36.3425745, 59.4866825 36.3425689)",94.0,,,
3765,1031887069,1031887060,0,88894972,False,,,residential,,56.825,"LINESTRING (59.4865822 36.3425745, 59.4859493 36.3426101)",274.0,,,
