,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,bearing,name,bridge,geometry,width,ref,tunnel,junction
3452,2639744556,2639744528,0,258641944,False,,residential,30,70.85900000000001,44.1,,,"LINESTRING (59.7158781 36.2414667, 59.7164031 36.2419085, 59.7164281 36.2419238)",,,,
3453,2639744556,2639744558,0,258641945,False,,residential,30,240.688,328.7,رضایی مقدم ۱۲,,"LINESTRING (59.7158781 36.2414667, 59.7151103 36.2425053, 59.714483 36.2433157)",,,,
3454,2639744558,2639744543,0,612296045,False,,residential,30,42.753,50.4,بسکابادی,,"LINESTRING (59.714483 36.2433157, 59.7148501 36.243561)",,,,
3455,2639744558,2639744545,0,612296045,False,,residential,30,23.534,230.4,بسکابادی,,"LINESTRING (59.714483 36.2433157, 59.7142809 36.2431807)",,,,
3456,2639744558,2639744556,0,258641945,False,,residential,30,240.688,148.7,رضایی مقدم ۱۲,,"LINESTRING (59.714483 36.2433157, 59.7151103 36.2425053, 59.7158781 36.2414667)",,,,
3457,2639744563,2639744634,0,"[258641938, 612296055]",False,,residential,30,150.917,277.7,"['حر ۴۹ + ولیعصر', 'ولیعصر ۱۹ + رضایی مقدم ۱۰']",,"LINESTRING (59.7179422 36.24158, 59.7177776 36.2411864, 59.7177217 36.2411754, 59.7168243 36.2417026)",,,,
3458,2639744563,2639744523,0,258641938,False,,residential,30,159.765,12.1,حر ۴۹ + ولیعصر,,"LINESTRING (59.7179422 36.24158, 59.7180862 36.2421446, 59.7180211 36.2424397, 59.7183057 36.2429512)",,,,
3459,2639744563,2639744630,0,"[612296064, 612296067, 612296060]",False,,residential,30,277.522,337.9,"['ولیعصر ۱۷', 'میرصادقی ۴', 'میرصادقی ۴/۳']",,"LINESTRING (59.7179422 36.24158, 59.7175333 36.2418101, 59.7167039 36.2425839, 59.7173707 36.242925, 59.7171511 36.24322, 59.717081 36.2432899)",,,,
3460,2639744565,2639744522,0,24414522,True,,primary,60,66.182,116.2,بولوار امام رضا,,"LINESTRING (59.7182063 36.2453354, 59.7188684 36.2450725)",,22.0,,
3461,2639744565,2639744535,0,258641948,False,,residential,30,159.83,213.1,حر ۴۷ + شهید میرصادقی,,"LINESTRING (59.7182063 36.2453354, 59.7172324 36.2441316)",,,,
3462,2639744566,265063202,0,58092033,False,,residential,30,106.265,41.8,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7154412 36.2454071, 59.7162305 36.2461199)",,,,
3463,2639744566,2639744539,0,58092033,False,,residential,30,63.742,219.3,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7154412 36.2454071, 59.7149913 36.2449633)",,,,
3464,2639744566,2639744628,0,258641949,False,,residential,30,140.49,130.2,رضایی مقدم ۳ + بسکابادی ۲,,"LINESTRING (59.7154412 36.2454071, 59.7164193 36.2448201, 59.7166288 36.2445966)",,,,
3465,2639744569,2639744544,0,58092033,False,,residential,30,49.207,42.1,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7133015 36.2433926, 59.7136697 36.2437207)",,,,
3466,2639744569,720897116,0,58092033,False,,residential,30,33.845,222.1,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7133015 36.2433926, 59.7130483 36.2431669)",,,,
3467,2639744569,2639744571,0,"[612296057, 258641950]",False,,residential,30,111.947,114.8,"['رضایی مقدم ۱۳ + بسکابادی ۱۲', 'بسکابادی ۱۲']",,"LINESTRING (59.7133015 36.2433926, 59.7138825 36.2428659, 59.7141498 36.2430771)",,,,
3468,2639744571,2639744545,0,612296057,False,,residential,30,16.46,45.6,بسکابادی ۱۲,,"LINESTRING (59.7141498 36.2430771, 59.7142809 36.2431807)",,,,
3469,2639744571,2639744633,0,258641951,False,,residential,30,174.724,146.9,رضایی مقدم ۱۴,,"LINESTRING (59.7141498 36.2430771, 59.7148419 36.2422561, 59.715213 36.241761)",,,,
3470,2639744571,2639744569,0,"[612296057, 258641950]",False,,residential,30,111.947,294.8,"['رضایی مقدم ۱۳ + بسکابادی ۱۲', 'بسکابادی ۱۲']",,"LINESTRING (59.7141498 36.2430771, 59.7138825 36.2428659, 59.7133015 36.2433926)",,,,
3471,2639744574,4874403359,0,258641952,False,,residential,30,111.686,337.0,بسکابادی ۱۴/۲,,"LINESTRING (59.7149023 36.2405296, 59.7144158 36.2414542)",,,,
3472,2639744574,2639744553,0,612296037,False,,residential,30,110.069,39.0,,,"LINESTRING (59.7149023 36.2405296, 59.7151103 36.2409117, 59.715655 36.2412789)",,,,
3473,2639744574,2639744550,0,612296037,False,,residential,30,49.017,193.4,,,"LINESTRING (59.7149023 36.2405296, 59.7148176 36.2403739, 59.7147769 36.2401051)",,,,
3474,2639744578,2639744632,0,258641943,False,,residential,30,133.398,160.3,بسکابادی ۱۴,,"LINESTRING (59.7134147 36.2423901, 59.7135735 36.241961, 59.7139147 36.2412613)",,,,
3475,2639744578,720897116,0,258641943,False,,residential,30,92.648,339.2,بسکابادی ۱۴,,"LINESTRING (59.7134147 36.2423901, 59.7132727 36.2427741, 59.7130483 36.2431669)",,,,
3476,2639744578,4874403359,0,258641952,False,,residential,30,163.11999999999998,139.2,بسکابادی ۱۴/۲,,"LINESTRING (59.7134147 36.2423901, 59.7137117 36.2425053, 59.7140045 36.2421905, 59.7143216 36.2416331, 59.7144158 36.2414542)",,,,
3477,2639744579,2639744638,0,258641953,False,,residential,30,124.954,180.1,بسکابادی ۱۴/۱,,"LINESTRING (59.713232 36.2422888, 59.7131832 36.2413773, 59.7132285 36.2411691)",,,,
3478,2639744586,2639744639,0,58092033,False,,residential,30,77.203,38.2,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7112268 36.2412676, 59.7117595 36.241813)",,,,
3479,2639744586,720896995,0,58092033,False,,residential,30,77.751,218.2,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7112268 36.2412676, 59.7106902 36.2407184)",,,,
3480,2639744586,2639744640,0,"[612296072, 612296074]",False,,residential,30,381.332,110.4,بسکابادی ۲۲,,"LINESTRING (59.7112268 36.2412676, 59.7116465 36.2409314, 59.7132864 36.2396248, 59.7134713 36.2398045, 59.7133946 36.2398559, 59.7134028 36.2403674, 59.7133455 36.240631)",,,,
3481,2639744589,2679309927,0,612304102,False,,residential,30,237.056,143.3,موسی ابن جعفر ۱۸,,"LINESTRING (59.7135455 36.252032, 59.714586 36.2509018, 59.7151252 36.2503226)",,,,
3482,2639744590,2639744394,0,258641904,False,,residential,30,27.575,54.1,,,"LINESTRING (59.7136263 36.2511497, 59.7138755 36.251295)",,,,
3483,2639744590,2639744598,0,258641904,False,,residential,30,36.434,235.4,,,"LINESTRING (59.7136263 36.2511497, 59.7132918 36.2509637)",,,,
3484,2639744590,2639744591,0,258641955,False,,residential,30,154.857,141.8,موسی ابن جعفر ۱۶,,"LINESTRING (59.7136263 36.2511497, 59.7146943 36.2500553)",,,,
3485,2639744591,2639744590,0,258641955,False,,residential,30,154.857,321.8,موسی ابن جعفر ۱۶,,"LINESTRING (59.7146943 36.2500553, 59.7136263 36.2511497)",,,,
3486,2639744591,266626888,0,612304096,False,,residential,30,143.085,135.8,موسی ابن جعفر ۱۳ + ظفری ۴,,"LINESTRING (59.7146943 36.2500553, 59.7158061 36.2491323)",,,,
3487,2639744591,2679309927,0,612304097,False,,residential,30,48.756,52.4,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7146943 36.2500553, 59.7149294 36.2501966, 59.7151252 36.2503226)",,,,
3488,2639744591,4479369731,0,612304110,False,,residential,30,42.84,237.7,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7146943 36.2500553, 59.7144798 36.2499542, 59.7142909 36.2498494)",,,,
3489,2639744597,266626891,0,258641924,False,,residential,30,142.073,146.1,موسی ابن جعفر ۱۹ + ظفری ۱۰,,"LINESTRING (59.7160972 36.2510134, 59.716338 36.250702, 59.7169804 36.249953)",,,,
3490,2639744597,2679309929,0,"[612304098, 612304100]",False,,residential,30,70.446,228.8,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7160972 36.2510134, 59.7159026 36.2509132, 59.7156053 36.2506677, 59.7155095 36.2505978)",,,,
3491,2639744597,2639744460,0,612304101,False,,residential,30,321.65099999999995,332.7,موسی ابن جعفر ۲۲,,"LINESTRING (59.7160972 36.2510134, 59.7157851 36.2514168, 59.7159559 36.2515348, 59.7153948 36.2524593, 59.7153217 36.2525642, 59.7145411 36.2534494)",,,,
3492,2639744598,2639744590,0,258641904,False,,residential,30,36.434,55.4,,,"LINESTRING (59.7132918 36.2509637, 59.7136263 36.2511497)",,,,
3493,2639744598,2639744599,0,258641957,False,,residential,30,152.859,145.4,موسی ابن جعفر ۱۴,,"LINESTRING (59.7132918 36.2509637, 59.7142597 36.2498321)",,,,
3494,2639744598,2639744393,0,258641904,False,,residential,30,65.90700000000001,233.6,,,"LINESTRING (59.7132918 36.2509637, 59.7128972 36.2507558, 59.7127019 36.250613)",,,,
3495,2639744599,2639744598,0,258641957,False,,residential,30,152.859,325.4,موسی ابن جعفر ۱۴,,"LINESTRING (59.7142597 36.2498321, 59.7132918 36.2509637)",,,,
3496,2639744599,4479369731,0,612304110,False,,residential,30,3.395,55.5,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7142597 36.2498321, 59.7142909 36.2498494)",,,,
3497,2639744599,2639744385,0,612304110,False,,residential,30,53.818,231.0,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7142597 36.2498321, 59.7137933 36.2495275)",,,,
3498,2639744600,266626891,0,24518402,False,,residential,30,46.523,240.2,حر ۹۰  + شهید ظفری,,"LINESTRING (59.7174307 36.2501608, 59.7169804 36.249953)",,,,
3499,2639744600,266626893,0,24518402,False,,residential,30,61.028000000000006,58.8,حر ۹۰  + شهید ظفری,,"LINESTRING (59.7174307 36.2501608, 59.7176266 36.2502512, 59.7180128 36.250445)",,,,
3500,2639744600,2639744608,0,258641958,False,,residential,30,432.667,333.5,علی پور ۸ + ظفری ۱۲,,"LINESTRING (59.7174307 36.2501608, 59.7172475 36.2504337, 59.7169714 36.2510787, 59.7169289 36.2512728, 59.716844 36.2512899, 59.7162423 36.2520891, 59.715485 36.2530652, 59.7152231 36.2533905, 59.7153737 36.2534892)",,,,
3501,2639744608,2639744461,0,258641906,False,,residential,30,16.328,135.0,ظفری ۱۴/۹ + شهید علی پور,,"LINESTRING (59.7153737 36.2534892, 59.7155025 36.2533854)",,,,
3502,2639744608,2639744400,0,258641906,False,,residential,30,79.095,315.0,ظفری ۱۴/۹ + شهید علی پور,,"LINESTRING (59.7153737 36.2534892, 59.71475 36.2539922)",,,,
3503,2639744608,2639744600,0,258641958,False,,residential,30,432.667,153.5,علی پور ۸ + ظفری ۱۲,,"LINESTRING (59.7153737 36.2534892, 59.7152231 36.2533905, 59.715485 36.2530652, 59.7162423 36.2520891, 59.716844 36.2512899, 59.7169289 36.2512728, 59.7169714 36.2510787, 59.7172475 36.2504337, 59.7174307 36.2501608)",,,,
3504,2639744609,2639744610,0,258641959,False,,residential,30,97.192,65.5,علی پور ۵ + ظفری ۱۴/۱۱,,"LINESTRING (59.7162002 36.2526288, 59.7171862 36.2529918)",,,,
3505,2639744609,2639744406,0,258641906,False,,residential,30,184.053,132.8,ظفری ۱۴/۹ + شهید علی پور,,"LINESTRING (59.7162002 36.2526288, 59.7165739 36.2521407, 59.7167348 36.2519763, 59.7169816 36.2517946, 59.7174214 36.2516562, 59.7176562 36.2515404)",,,,
3506,2639744609,2639744461,0,258641906,False,,residential,30,105.506,323.4,ظفری ۱۴/۹ + شهید علی پور,,"LINESTRING (59.7162002 36.2526288, 59.7158121 36.2531357, 59.7155025 36.2533854)",,,,
3507,2639744610,2639744609,0,258641959,False,,residential,30,97.192,245.5,علی پور ۵ + ظفری ۱۴/۱۱,,"LINESTRING (59.7171862 36.2529918, 59.7162002 36.2526288)",,,,
3508,2639744610,2639744463,0,612304104,False,,residential,30,6.545,161.1,,,"LINESTRING (59.7171862 36.2529918, 59.7172098 36.2529361)",,,,
3509,2639744610,2639744462,0,612304104,False,,residential,30,77.381,340.8,,,"LINESTRING (59.7171862 36.2529918, 59.7170888 36.2532222, 59.7169021 36.2536489)",,,,
3510,2639744611,2639744514,0,612304108,False,,residential,30,5.9,208.1,حر ۹۸,,"LINESTRING (59.7197842 36.2499873, 59.7197532 36.2499405)",,,,
3511,2639744611,2639744617,0,258641960,False,,residential,30,142.51100000000002,68.3,درکی ۱۹,,"LINESTRING (59.7197842 36.2499873, 59.7203761 36.2497829, 59.7206097 36.2499257, 59.7206593 36.2501939, 59.7206734 36.2501939, 59.7208221 36.250291, 59.720907 36.2503481)",,,,
3512,2639744611,266626904,0,"[612304106, 596875788]",False,,residential,30,328.642,0.8,"['ظفری ۳۱ + درکی ۳۶', 'حر ۹۸ + خیابان امام خمینی + شهید درکی']",,"LINESTRING (59.7197842 36.2499873, 59.719997 36.2503086, 59.7205092 36.2514955, 59.7207613 36.2518495, 59.7202734 36.2522167, 59.7198238 36.2523553)",,,,
3513,2639744617,2639744611,0,258641960,False,,residential,30,142.511,248.3,درکی ۱۹,,"LINESTRING (59.720907 36.2503481, 59.7208221 36.250291, 59.7206734 36.2501939, 59.7206593 36.2501939, 59.7206097 36.2499257, 59.7203761 36.2497829, 59.7197842 36.2499873)",,,,
3514,2639744618,2639744619,0,258641961,False,,residential,30,58.41,218.8,حر ۱۰۲,,"LINESTRING (59.7191703 36.2456307, 59.7187619 36.2452215)",,,,
3515,2639744618,2639744490,0,612304091,False,,residential,30,39.605,312.1,,,"LINESTRING (59.7191703 36.2456307, 59.7188424 36.2458693)",,,,
3516,2639744618,2639744492,0,612304092,False,,residential,30,154.241,141.1,حر ۱۰۴,,"LINESTRING (59.7191703 36.2456307, 59.7202571 36.2448398, 59.7201489 36.2446526)",,,,
3517,2639744619,2639744493,0,24414532,True,,primary,60,143.846,297.0,بولوار امام رضا,,"LINESTRING (59.7187619 36.2452215, 59.7173322 36.245808)",,22.0,,
3518,2639744619,2639744618,0,258641961,False,,residential,30,58.41,38.8,حر ۱۰۲,,"LINESTRING (59.7187619 36.2452215, 59.7191703 36.2456307)",,,,
3519,2639744620,2639744623,0,258641962,False,,residential,30,39.518,245.1,,,"LINESTRING (59.7203298 36.2464102, 59.7202129 36.2463623, 59.7201231 36.2463331, 59.7199302 36.2462608)",,,,
3520,2639744623,2639744490,0,258641962,False,,residential,30,107.258,246.0,,,"LINESTRING (59.7199302 36.2462608, 59.719187 36.2460382, 59.7188424 36.2458693)",,,,
3521,2639744623,2639744620,0,258641962,False,,residential,30,39.518,65.1,,,"LINESTRING (59.7199302 36.2462608, 59.7201231 36.2463331, 59.7202129 36.2463623, 59.7203298 36.2464102)",,,,
3522,2639744623,2639744481,0,258641977,False,,residential,30,292.363,355.7,,,"LINESTRING (59.7199302 36.2462608, 59.719732 36.2467346, 59.7201921 36.2468602, 59.7201563 36.2472627, 59.7202487 36.2478649, 59.7201638 36.2482131, 59.7197368 36.2483546)",,,,
3523,2639744625,2639744565,0,24414522,True,,primary,60,56.782,116.2,بولوار امام رضا,,"LINESTRING (59.7176382 36.2455609, 59.7182063 36.2453354)",,22.0,,
3524,2639744625,2639744627,0,258641963,False,,residential,30,131.804,219.8,حر ۴۵ + شهید رضایی مقدم,,"LINESTRING (59.7176382 36.2455609, 59.7169785 36.2448622, 59.7166998 36.2446529)",,,,
3525,2639744627,2639744628,0,258641963,False,,residential,30,8.929,225.5,حر ۴۵ + شهید رضایی مقدم,,"LINESTRING (59.7166998 36.2446529, 59.7166288 36.2445966)",,,,
3526,2639744627,2639744625,0,258641963,False,,residential,30,131.804,39.8,حر ۴۵ + شهید رضایی مقدم,,"LINESTRING (59.7166998 36.2446529, 59.7169785 36.2448622, 59.7176382 36.2455609)",,,,
3527,2639744627,2639744535,0,495708372,False,,residential,30,75.209,140.5,رضایی مقدم ۱,,"LINESTRING (59.7166998 36.2446529, 59.7167548 36.2446139, 59.7168078 36.2445584, 59.716942 36.2444176, 59.7172324 36.2441316)",,,,
3528,2639744628,2639744627,0,258641963,False,,residential,30,8.929,45.5,حر ۴۵ + شهید رضایی مقدم,,"LINESTRING (59.7166288 36.2445966, 59.7166998 36.2446529)",,,,
3529,2639744628,2639744566,0,258641949,False,,residential,30,140.49,310.2,رضایی مقدم ۳ + بسکابادی ۲,,"LINESTRING (59.7166288 36.2445966, 59.7164193 36.2448201, 59.7154412 36.2454071)",,,,
3530,2639744628,2639744532,0,612296042,False,,residential,30,64.181,222.5,بسکابادی,,"LINESTRING (59.7166288 36.2445966, 59.716415 36.2444232, 59.7161459 36.2441711)",,,,
3531,2639744629,2639744535,0,258641947,False,,residential,30,58.479,323.6,ولیعصر ۱۱ + میرصادقی ۲,,"LINESTRING (59.7176197 36.2437085, 59.7172324 36.2441316)",,,,
3532,2639744629,2639744630,0,258641964,False,,residential,30,67.086,226.1,میرصادقی ۴/۲ + میرصادقی ۲/۱,,"LINESTRING (59.7176197 36.2437085, 59.717081 36.2432899)",,,,
3533,2639744629,2639744523,0,258641947,False,,residential,30,104.291,143.8,ولیعصر ۱۱ + میرصادقی ۲,,"LINESTRING (59.7176197 36.2437085, 59.7181268 36.2431545, 59.7183057 36.2429512)",,,,
3534,2639744630,2639744629,0,258641964,False,,residential,30,67.086,46.1,میرصادقی ۴/۲ + میرصادقی ۲/۱,,"LINESTRING (59.717081 36.2432899, 59.7176197 36.2437085)",,,,
3535,2639744630,2639744536,0,612296050,False,,residential,30,61.134,320.5,میرصادقی ۴,,"LINESTRING (59.717081 36.2432899, 59.7166475 36.2437142)",,,,
3536,2639744630,2639744631,0,612296062,False,,residential,30,103.674,240.0,میرصادقی ۴/۱,,"LINESTRING (59.717081 36.2432899, 59.7160795 36.2428242)",,,,
3537,2639744630,2639744563,0,"[612296064, 612296067, 612296060]",False,,residential,30,277.522,157.9,"['ولیعصر ۱۷', 'میرصادقی ۴', 'میرصادقی ۴/۳']",,"LINESTRING (59.717081 36.2432899, 59.7171511 36.24322, 59.7173707 36.242925, 59.7167039 36.2425839, 59.7175333 36.2418101, 59.7179422 36.24158)",,,,
3538,2639744631,2639744630,0,612296062,False,,residential,30,103.674,60.0,میرصادقی ۴/۱,,"LINESTRING (59.7160795 36.2428242, 59.717081 36.2432899)",,,,
3539,2639744632,4874403359,0,258641965,False,,residential,30,49.796,64.5,بسکابادی ۱۴/۴,,"LINESTRING (59.7139147 36.2412613, 59.7144158 36.2414542)",,,,
3540,2639744632,2639744550,0,258641943,False,,residential,30,163.792,149.0,بسکابادی ۱۴,,"LINESTRING (59.7139147 36.2412613, 59.7144273 36.24021, 59.7145004 36.2401051, 59.7147769 36.2401051)",,,,
3541,2639744632,2639744578,0,258641943,False,,residential,30,133.398,340.3,بسکابادی ۱۴,,"LINESTRING (59.7139147 36.2412613, 59.7135735 36.241961, 59.7134147 36.2423901)",,,,
3542,2639744633,4874403359,0,258641965,False,,residential,30,79.217,244.5,بسکابادی ۱۴/۴,,"LINESTRING (59.715213 36.241761, 59.7144158 36.2414542)",,,,
3543,2639744633,2639744553,0,258641951,False,,residential,30,67.506,143.5,رضایی مقدم ۱۴,,"LINESTRING (59.715213 36.241761, 59.7155005 36.2413773, 59.715655 36.2412789)",,,,
3544,2639744633,2639744571,0,258641951,False,,residential,30,174.724,326.9,رضایی مقدم ۱۴,,"LINESTRING (59.715213 36.241761, 59.7148419 36.2422561, 59.7141498 36.2430771)",,,,
3545,2639744634,2639744635,0,258641966,False,,residential,30,98.505,215.3,,,"LINESTRING (59.7168243 36.2417026, 59.7161896 36.2409796)",,,,
3546,2639744634,2639744528,0,612296055,False,,residential,30,43.215,304.7,ولیعصر ۱۹ + رضایی مقدم ۱۰,,"LINESTRING (59.7168243 36.2417026, 59.7164281 36.2419238)",,,,
3547,2639744634,2639744563,0,"[258641938, 612296055]",False,,residential,30,150.917,97.7,"['حر ۴۹ + ولیعصر', 'ولیعصر ۱۹ + رضایی مقدم ۱۰']",,"LINESTRING (59.7168243 36.2417026, 59.7177217 36.2411754, 59.7177776 36.2411864, 59.7179422 36.24158)",,,,
3548,2639744635,2639744634,0,258641966,False,,residential,30,98.505,35.3,,,"LINESTRING (59.7161896 36.2409796, 59.7168243 36.2417026)",,,,
3549,2639744635,2639744636,0,258641967,False,,residential,30,94.759,229.5,,,"LINESTRING (59.7161896 36.2409796, 59.7153859 36.2404264)",,,,
3550,2639744635,8955857511,0,612296069,False,,residential,30,108.751,125.0,ولیعصر ۲۱,,"LINESTRING (59.7161896 36.2409796, 59.7171828 36.2404185)",,,,
3551,2639744635,2639744553,0,612296069,False,,residential,30,58.363,304.8,ولیعصر ۲۱,,"LINESTRING (59.7161896 36.2409796, 59.715655 36.2412789)",,,,
3552,2639744636,2639744635,0,258641967,False,,residential,30,94.759,49.5,,,"LINESTRING (59.7153859 36.2404264, 59.7161896 36.2409796)",,,,
3553,2639744637,2639744639,0,58092033,False,,residential,30,28.637,218.2,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7119571 36.2420153, 59.7117595 36.241813)",,,,
3554,2639744637,2639744638,0,258641968,False,,residential,30,147.833,129.5,بسکابادی ۱۶,,"LINESTRING (59.7119571 36.2420153, 59.7132285 36.2411691)",,,,
3555,2639744637,720897116,0,58092033,False,,residential,30,161.204,37.4,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7119571 36.2420153, 59.7127291 36.2428055, 59.7130483 36.2431669)",,,,
3556,2639744638,2639744637,0,258641968,False,,residential,30,147.833,309.5,بسکابادی ۱۶,,"LINESTRING (59.7132285 36.2411691, 59.7119571 36.2420153)",,,,
3557,2639744638,2639744640,0,612296074,False,,residential,30,60.747,170.1,بسکابادی ۲۲,,"LINESTRING (59.7132285 36.2411691, 59.7133455 36.240631)",,,,
3558,2639744638,2639744579,0,258641953,False,,residential,30,124.954,0.1,بسکابادی ۱۴/۱,,"LINESTRING (59.7132285 36.2411691, 59.7131832 36.2413773, 59.713232 36.2422888)",,,,
3559,2639744639,2639744637,0,58092033,False,,residential,30,28.637,38.2,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7117595 36.241813, 59.7119571 36.2420153)",,,,
3560,2639744639,2639744586,0,58092033,False,,residential,30,77.203,218.2,حر ۴۱ + شهید بسکابادی,,"LINESTRING (59.7117595 36.241813, 59.7112268 36.2412676)",,,,
