,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,bearing,junction,lanes,width
147,262321632,687715518,0,387565385,False,خیابان کوهسنگی,secondary,50,12.56,"LINESTRING (59.5740673 36.2869447, 59.5739385 36.2869002)",246.8,,,
148,262321632,4670074632,0,24694650,True,بولوار ملا صدرا,secondary,50,23.875,"LINESTRING (59.5740673 36.2869447, 59.5739928 36.2870799, 59.5739591 36.2871409)",336.0,,3,
149,262321632,4670074633,0,387565386,False,خیابان کوهسنگی,secondary,50,37.742,"LINESTRING (59.5740673 36.2869447, 59.5741493 36.2869733, 59.5744537 36.2870796)",66.6,,,
150,262570612,5666294726,0,24252083,False,شهید اسفندیانی,tertiary,40,47.189,"LINESTRING (59.5791373 36.3112032, 59.5791996 36.3116246)",6.8,,,
151,262570612,264469479,0,95261861,False,شهید اسفندیانی - کلاهدوز ۳۶,tertiary,40,124.961,"LINESTRING (59.5791373 36.3112032, 59.5777476 36.3112975)",274.8,,,
152,262570612,6504203933,0,95261861,False,شهید اسفندیانی - کلاهدوز ۳۶,tertiary,40,106.555,"LINESTRING (59.5791373 36.3112032, 59.5803223 36.3111228)",94.8,,,
153,262570612,262570613,0,120602388,False,اسفندیانی ۴,tertiary,40,61.385,"LINESTRING (59.5791373 36.3112032, 59.5790931 36.3106523)",183.7,,,
154,262570613,1351887687,0,26229590,False,کلاهدوز ۳۴,residential,30,130.365,"LINESTRING (59.5790931 36.3106523, 59.5803041 36.3100025)",123.7,,,
155,262570613,262570614,0,120602388,False,اسفندیانی ۴,tertiary,40,23.429,"LINESTRING (59.5790931 36.3106523, 59.5790792 36.3104419)",183.0,,,
156,262570613,262570612,0,120602388,False,اسفندیانی ۴,tertiary,40,61.385,"LINESTRING (59.5790931 36.3106523, 59.5791373 36.3112032)",3.7,,,
157,262570614,1351887685,0,120602387,False,اسفندیانس ۴/۵,residential,30,82.927,"LINESTRING (59.5790792 36.3104419, 59.5786353 36.3097875)",208.7,,,
158,262570614,262570615,0,120602388,False,اسفندیانی ۴,tertiary,40,56.111,"LINESTRING (59.5790792 36.3104419, 59.5790415 36.3099382)",183.5,,,
159,262570614,262570613,0,120602388,False,اسفندیانی ۴,tertiary,40,23.429,"LINESTRING (59.5790792 36.3104419, 59.5790931 36.3106523)",3.0,,,
160,262570614,287219767,0,"[120602385, 120602383]",False,اسفندیانی ۴/۳,residential,30,147.644,"LINESTRING (59.5790792 36.3104419, 59.5782951 36.3105441, 59.5778805 36.3105598, 59.577492 36.3107235)",282.4,,,
161,262570615,287219893,0,26229593,False,کلاهدوز ۳۲,residential,30,81.637,"LINESTRING (59.5790415 36.3099382, 59.5798083 36.3095417)",122.7,,,
162,262570615,262570616,0,120602388,False,اسفندیانی ۴,tertiary,40,37.151,"LINESTRING (59.5790415 36.3099382, 59.5790165 36.3096047)",183.5,,,
163,262570615,262570614,0,120602388,False,اسفندیانی ۴,tertiary,40,56.111,"LINESTRING (59.5790415 36.3099382, 59.5790792 36.3104419)",3.5,,,
164,262570616,1351887685,0,120602376,False,,residential,30,39.748,"LINESTRING (59.5790165 36.3096047, 59.5786353 36.3097875)",300.8,,,
165,262570616,1351887680,0,120602388,False,اسفندیانی ۴,tertiary,40,32.984,"LINESTRING (59.5790165 36.3096047, 59.5789944 36.3093086)",183.4,,,
166,262570616,262570615,0,120602388,False,اسفندیانی ۴,tertiary,40,37.151,"LINESTRING (59.5790165 36.3096047, 59.5790415 36.3099382)",3.5,,,
167,262570619,287219308,0,930154818,True,بولوار شهید کلاهدوز,secondary,50,48.836,"LINESTRING (59.5797672 36.308241, 59.5795624 36.307834)",202.1,,3,
168,262570619,1351887680,0,"[120602388, 120602381]",False,"['کلاهدوز ۲۸', 'اسفندیانی ۴']",tertiary,40,163.532,"LINESTRING (59.5797672 36.308241, 59.5791002 36.3085008, 59.578941 36.3085959, 59.5789944 36.3093086)",329.7,,,
169,262570624,5154662968,0,24252083,False,شهید اسفندیانی,tertiary,40,22.785,"LINESTRING (59.5793881 36.3131657, 59.5793655 36.3129616)",185.1,,,
170,262570624,264468883,0,24374428,False,کلاهدوز ۴۰,tertiary,40,87.615,"LINESTRING (59.5793881 36.3131657, 59.580361 36.3130866)",95.8,,,
171,262570624,264468882,0,24374428,False,کلاهدوز ۴۰,tertiary,40,43.164,"LINESTRING (59.5793881 36.3131657, 59.5789088 36.3132047)",275.8,,,
172,262570626,5666294726,0,24252083,False,شهید اسفندیانی,tertiary,40,41.822,"LINESTRING (59.5792535 36.3119982, 59.5791996 36.3116246)",186.6,,,
173,262570626,5154662974,0,24252083,False,شهید اسفندیانی,tertiary,40,28.101,"LINESTRING (59.5792535 36.3119982, 59.579283 36.3122498)",5.4,,,
174,262570626,264470607,0,530950069,False,اسفندیانی ۱/۱,residential,30,44.254,"LINESTRING (59.5792535 36.3119982, 59.5797344 36.3119075)",103.2,,,
175,262570626,5154662975,0,530950070,False,اسفندیانی ۱/۴,residential,30,109.041,"LINESTRING (59.5792535 36.3119982, 59.5780391 36.3120617)",273.7,,,
176,264468639,279572269,0,25646937,False,مالک اشتر,residential,30,59.164,"LINESTRING (59.57149 36.3169044, 59.571309 36.3163927)",195.9,,,
177,264468639,277939288,0,52142305,True,بولوار ارشاد,secondary,50,188.556,"LINESTRING (59.57149 36.3169044, 59.5719091 36.3168382, 59.5735606 36.3166014)",100.3,,,
178,264468643,658405625,0,24454653,True,بولوار شهید صادقی,secondary,50,47.632,"LINESTRING (59.5758516 36.3162717, 59.5757446 36.3158521)",191.6,,,
179,264468643,264468644,0,52088873,True,,secondary,50,11.756,"LINESTRING (59.5758516 36.3162717, 59.5759817 36.316258)",97.4,,,
180,264468644,687575060,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,37.015,"LINESTRING (59.5759817 36.316258, 59.5763913 36.3162146)",97.5,,,
181,264468644,264471954,0,389504725,True,بولوار صادقی,secondary,50,10.542,"LINESTRING (59.5759817 36.316258, 59.5760052 36.3163509)",11.5,,,
182,264468646,264468647,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,92.462,"LINESTRING (59.5766253 36.3161899, 59.5776523 36.3161083)",95.6,,,
183,264468646,1104974265,0,95261620,False,قاضی طباطبائی ۱,residential,30,87.005,"LINESTRING (59.5766253 36.3161899, 59.5763974 36.3154293)",193.6,,,
184,264468647,264471950,0,24406683,False,,secondary_link,,9.795,"LINESTRING (59.5776523 36.3161083, 59.5776649 36.3161958)",6.6,,,
185,264468647,264468648,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,139.915,"LINESTRING (59.5776523 36.3161083, 59.5792092 36.3160107)",94.4,,,
186,264468647,264468988,0,54609840,False,قاضی طباطبائی ۳,residential,30,84.894,"LINESTRING (59.5776523 36.3161083, 59.5775746 36.3153474)",184.7,,,
187,264468648,264468651,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,136.803,"LINESTRING (59.5792092 36.3160107, 59.5807286 36.3158891)",95.7,,,
188,264468648,264469026,0,24374450,False,قاضی طباطبائی,residential,30,173.152,"LINESTRING (59.5792092 36.3160107, 59.5791335 36.3152431, 59.5790459 36.3144591)",184.8,,,
189,264468651,264471945,0,25576646,False,,residential,,9.322,"LINESTRING (59.5807286 36.3158891, 59.5807441 36.315972)",8.6,,,
190,264468651,264469005,0,24374440,False,سوزنچی,residential,30,86.566,"LINESTRING (59.5807286 36.3158891, 59.5806939 36.3156242, 59.5806271 36.3151149)",186.0,,,
191,264468651,264468655,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,199.19,"LINESTRING (59.5807286 36.3158891, 59.5811752 36.3157687, 59.5816629 36.3156302, 59.5819839 36.3155306, 59.5822597 36.3154161, 59.5827669 36.3151879)",113.1,,,
192,264468655,1104973664,0,24374460,False,قاضی طباطبائی ۹,residential,30,44.967,"LINESTRING (59.5827669 36.3151879, 59.5825236 36.3148342)",209.0,,,
193,264468655,264468658,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,124.699,"LINESTRING (59.5827669 36.3151879, 59.5830496 36.315043, 59.583821 36.3146049, 59.5839153 36.3145548)",124.4,,,
194,264468658,264468659,0,52088872,True,بولوار قاضی طباطبائی,secondary,50,13.898,"LINESTRING (59.5839153 36.3145548, 59.5840674 36.3145303)",101.3,,,
195,264468658,1104973384,0,971338593,True,بولوار شهید کلاهدوز,secondary,50,50.237,"LINESTRING (59.5839153 36.3145548, 59.5836181 36.3141717)",212.0,,3,
196,264468659,264471937,0,24374543,True,بولوار قاضی طباطبائی,secondary,50,13.287,"LINESTRING (59.5840674 36.3145303, 59.5840128 36.3146414)",338.4,,,
197,264468659,265781367,0,632178550,True,بولوار شهید کلاهدوز,secondary,50,49.507,"LINESTRING (59.5840674 36.3145303, 59.5844237 36.3148706)",40.2,,3,
198,264468876,264468878,0,24374428,False,کلاهدوز ۴۰,tertiary,40,114.497,"LINESTRING (59.5752438 36.3135029, 59.5765152 36.3133994)",95.8,,,
199,264468876,687575056,0,389504725,True,بولوار صادقی,secondary,50,274.927,"LINESTRING (59.5752438 36.3135029, 59.5753841 36.3140104, 59.5755942 36.3147943, 59.5758935 36.3159193)",12.2,,,
200,264468878,264468879,0,24374428,False,کلاهدوز ۴۰,tertiary,40,76.862,"LINESTRING (59.5765152 36.3133994, 59.5773687 36.31333)",95.8,,,
201,264468878,264468876,0,24374428,False,کلاهدوز ۴۰,tertiary,40,114.497,"LINESTRING (59.5765152 36.3133994, 59.5752438 36.3135029)",275.8,,,
202,264468878,264469274,0,24374491,False,اسفندیانی ۹/۵,residential,30,53.634,"LINESTRING (59.5765152 36.3133994, 59.5764706 36.3129184)",184.3,,,
203,264468879,264470303,0,24374428,False,کلاهدوز ۴۰,tertiary,40,25.845,"LINESTRING (59.5773687 36.31333, 59.5776557 36.3133067)",95.8,,,
204,264468879,264468878,0,24374428,False,کلاهدوز ۴۰,tertiary,40,76.862,"LINESTRING (59.5773687 36.31333, 59.5765152 36.3133994)",275.8,,,
205,264468879,264468986,0,54609840,False,قاضی طباطبائی ۳,residential,30,50.786,"LINESTRING (59.5773687 36.31333, 59.5774151 36.3137852)",4.7,,,
206,264468882,262570624,0,24374428,False,کلاهدوز ۴۰,tertiary,40,43.164,"LINESTRING (59.5789088 36.3132047, 59.5793881 36.3131657)",95.8,,,
207,264468882,1104974430,0,24374428,False,کلاهدوز ۴۰,tertiary,40,78.916,"LINESTRING (59.5789088 36.3132047, 59.5780325 36.313276)",275.8,,,
208,264468882,264469021,0,24374450,False,قاضی طباطبائی,residential,30,53.055,"LINESTRING (59.5789088 36.3132047, 59.5789607 36.31368)",5.0,,,
209,264468883,1104974669,0,24374428,False,کلاهدوز ۴۰,tertiary,40,63.04,"LINESTRING (59.580361 36.3130866, 59.581061 36.3130296)",95.8,,,
210,264468883,262570624,0,24374428,False,کلاهدوز ۴۰,tertiary,40,87.615,"LINESTRING (59.580361 36.3130866, 59.5793881 36.3131657)",275.8,,,
211,264468883,264469003,0,24374440,False,سوزنچی,residential,30,55.258,"LINESTRING (59.580361 36.3130866, 59.5804258 36.3135808)",6.0,,,
212,264468887,1104974487,0,24374428,False,کلاهدوز ۴۰,tertiary,40,25.927,"LINESTRING (59.582639 36.3129013, 59.5823511 36.3129247)",275.8,,,
213,264468887,264469265,0,971338593,True,بولوار شهید کلاهدوز,secondary,50,39.464,"LINESTRING (59.582639 36.3129013, 59.582414 36.3125962)",210.7,,3,
214,264468986,264469019,0,24374443,False,صادقی ۲۱,residential,30,123.953,"LINESTRING (59.5774151 36.3137852, 59.5760366 36.3138791)",274.8,,,
215,264468986,264468879,0,54609840,False,قاضی طباطبائی ۳,residential,30,50.786,"LINESTRING (59.5774151 36.3137852, 59.5773687 36.31333)",184.7,,,
216,264468986,264468987,0,54609840,False,قاضی طباطبائی ۳,residential,30,87.774,"LINESTRING (59.5774151 36.3137852, 59.5774956 36.3145719)",4.7,,,
217,264468986,264469020,0,702647672,False,کلاهدوز ۴۲,residential,30,77.842,"LINESTRING (59.5774151 36.3137852, 59.5782808 36.3137263)",94.8,,,
218,264468987,264468986,0,54609840,False,قاضی طباطبائی ۳,residential,30,87.774,"LINESTRING (59.5774956 36.3145719, 59.5774151 36.3137852)",184.7,,,
219,264468987,264468988,0,54609840,False,قاضی طباطبائی ۳,residential,30,86.522,"LINESTRING (59.5774956 36.3145719, 59.5775746 36.3153474)",4.7,,,
220,264468987,1104973931,0,95261536,False,قاضی طباطبائی ۵/۳,residential,30,116.942,"LINESTRING (59.5774956 36.3145719, 59.5787955 36.3144774)",95.2,,,
221,264468987,264469027,0,594161378,False,صادقی ۲۳,residential,30,109.341,"LINESTRING (59.5774956 36.3145719, 59.5762802 36.3146603)",275.2,,,
222,264468988,264468987,0,54609840,False,قاضی طباطبائی ۳,residential,30,86.522,"LINESTRING (59.5775746 36.3153474, 59.5774956 36.3145719)",184.7,,,
223,264468988,264468647,0,54609840,False,قاضی طباطبائی ۳,residential,30,84.894,"LINESTRING (59.5775746 36.3153474, 59.5776523 36.3161083)",4.7,,,
224,264468988,264469143,0,95261841,False,قاضی طباطبائی ۵/۱,residential,30,117.181,"LINESTRING (59.5775746 36.3153474, 59.5788776 36.3152567)",94.9,,,
225,264468988,1104974265,0,594161376,False,قاضی طباطبائی ۳/۲,residential,30,105.867,"LINESTRING (59.5775746 36.3153474, 59.5763974 36.3154293)",274.9,,,
226,264469003,264469004,0,24374440,False,سوزنچی,residential,30,86.185,"LINESTRING (59.5804258 36.3135808, 59.5805267 36.3143516)",6.0,,,
227,264469003,264468883,0,24374440,False,سوزنچی,residential,30,55.258,"LINESTRING (59.5804258 36.3135808, 59.580361 36.3130866)",186.0,,,
228,264469003,264469022,0,702647672,False,کلاهدوز ۴۲,residential,30,52.484,"LINESTRING (59.5804258 36.3135808, 59.5810098 36.3135442)",94.4,,,
229,264469003,264469021,0,702647672,False,کلاهدوز ۴۲,residential,30,131.735,"LINESTRING (59.5804258 36.3135808, 59.5789607 36.31368)",274.8,,,
230,264469004,264469005,0,24374440,False,سوزنچی,residential,30,85.351,"LINESTRING (59.5805267 36.3143516, 59.5806271 36.3151149)",6.0,,,
231,264469004,264469003,0,24374440,False,سوزنچی,residential,30,86.185,"LINESTRING (59.5805267 36.3143516, 59.5804258 36.3135808)",186.0,,,
232,264469004,5666309336,0,24374445,False,,residential,30,62.911,"LINESTRING (59.5805267 36.3143516, 59.5798274 36.3144024)",275.2,,,
233,264469004,264469025,0,24374445,False,,residential,30,51.27,"LINESTRING (59.5805267 36.3143516, 59.5810966 36.3143101)",95.2,,,
234,264469005,264469004,0,24374440,False,سوزنچی,residential,30,85.351,"LINESTRING (59.5806271 36.3151149, 59.5805267 36.3143516)",186.1,,,
235,264469005,264469151,0,594162526,False,,residential,30,50.063,"LINESTRING (59.5806271 36.3151149, 59.5811817 36.3150601)",97.0,,,
236,264469005,264468651,0,24374440,False,سوزنچی,residential,30,86.566,"LINESTRING (59.5806271 36.3151149, 59.5806939 36.3156242, 59.5807286 36.3158891)",6.0,,,
237,264469005,5666309336,0,594161380,False,قاضی طباطبائی ۷/۱,residential,,120.973,"LINESTRING (59.5806271 36.3151149, 59.5803915 36.3151684, 59.5798274 36.3144024)",222.1,,,
238,264469019,264468986,0,24374443,False,صادقی ۲۱,residential,30,123.953,"LINESTRING (59.5760366 36.3138791, 59.5774151 36.3137852)",94.8,,,
239,264469020,1104974430,0,95261749,False,,residential,30,54.791,"LINESTRING (59.5782808 36.3137263, 59.5780325 36.313276)",204.0,,,
240,264469020,264469021,0,702647672,False,کلاهدوز ۴۲,residential,30,61.136,"LINESTRING (59.5782808 36.3137263, 59.5789607 36.31368)",94.8,,,
241,264469020,264468986,0,702647672,False,کلاهدوز ۴۲,residential,30,77.842,"LINESTRING (59.5782808 36.3137263, 59.5774151 36.3137852)",274.8,,,
242,264469021,264469026,0,24374450,False,قاضی طباطبائی,residential,30,86.968,"LINESTRING (59.5789607 36.31368, 59.5790459 36.3144591)",5.0,,,
243,264469021,264468882,0,24374450,False,قاضی طباطبائی,residential,30,53.055,"LINESTRING (59.5789607 36.31368, 59.5789088 36.3132047)",185.0,,,
244,264469021,264469003,0,702647672,False,کلاهدوز ۴۲,residential,30,131.735,"LINESTRING (59.5789607 36.31368, 59.5804258 36.3135808)",94.8,,,
245,264469021,264469020,0,702647672,False,کلاهدوز ۴۲,residential,30,61.136,"LINESTRING (59.5789607 36.31368, 59.5782808 36.3137263)",274.8,,,
246,264469022,1104973418,0,702647672,False,کلاهدوز ۴۲,residential,30,21.933,"LINESTRING (59.5810098 36.3135442, 59.5812533 36.313524)",95.9,,,
247,264469022,264469003,0,702647672,False,کلاهدوز ۴۲,residential,30,52.484,"LINESTRING (59.5810098 36.3135442, 59.5804258 36.3135808)",274.4,,,
248,264469022,264469025,0,24374459,False,,residential,30,85.518,"LINESTRING (59.5810098 36.3135442, 59.58106 36.3139872, 59.5810966 36.3143101)",5.2,,,
249,264469023,1104974895,0,95261747,False,,residential,30,61.351,"LINESTRING (59.581991 36.3134738, 59.5816893 36.3129785)",206.1,,,
250,264469023,287220073,0,702647672,False,کلاهدوز ۴۲,residential,30,46.413,"LINESTRING (59.581991 36.3134738, 59.5825078 36.3134453)",93.9,,,
251,264469023,1104973996,0,702647672,False,کلاهدوز ۴۲,residential,30,16.896,"LINESTRING (59.581991 36.3134738, 59.5818031 36.3134866)",274.8,,,
252,264469024,287220073,0,702647672,False,کلاهدوز ۴۲,residential,30,46.323,"LINESTRING (59.5830222 36.3134036, 59.5825078 36.3134453)",275.7,,,
253,264469024,264468887,0,971338593,True,بولوار شهید کلاهدوز,secondary,50,65.563,"LINESTRING (59.5830222 36.3134036, 59.582639 36.3129013)",211.6,,3,
254,264469025,264469004,0,24374445,False,,residential,30,51.27,"LINESTRING (59.5810966 36.3143101, 59.5805267 36.3143516)",275.2,,,
255,264469025,264469150,0,24374459,False,,residential,30,33.565,"LINESTRING (59.5810966 36.3143101, 59.5811307 36.3146107)",5.2,,,
256,264469025,264469022,0,24374459,False,,residential,30,85.518,"LINESTRING (59.5810966 36.3143101, 59.58106 36.3139872, 59.5810098 36.3135442)",185.2,,,
257,264469026,5666309336,0,24374445,False,,residential,30,70.305,"LINESTRING (59.5790459 36.3144591, 59.5798274 36.3144024)",95.1,,,
258,264469026,264469021,0,24374450,False,قاضی طباطبائی,residential,30,86.968,"LINESTRING (59.5790459 36.3144591, 59.5789607 36.31368)",185.0,,,
259,264469026,264468648,0,24374450,False,قاضی طباطبائی,residential,30,173.152,"LINESTRING (59.5790459 36.3144591, 59.5791335 36.3152431, 59.5792092 36.3160107)",4.8,,,
260,264469027,264468987,0,594161378,False,صادقی ۲۳,residential,30,109.341,"LINESTRING (59.5762802 36.3146603, 59.5774956 36.3145719)",95.2,,,
261,264469143,264468988,0,95261841,False,قاضی طباطبائی ۵/۱,residential,30,117.181,"LINESTRING (59.5788776 36.3152567, 59.5775746 36.3153474)",274.9,,,
